title,company,location,job_type,employment_type,description,requirements
Personalsachbearbeiter vorbereitende Abrechnung (all genders),DATAGROUP,Hamburg,Feste Anstellung,"Homeoffice möglich, Vollzeit","DATAGROUP ist einer der führenden deutschen IT-Dienstleister – dank unseres engagierten Teams. Unsere Leidenschaft für Technologie und Innovation ermöglicht es uns, unseren Kunden verlässliche IT-Services zu liefern. Bei uns erwartet Dich ein fesselndes und anspruchsvolles Aufgabengebiet in einem innovativen Unternehmen. Eine offene Unter­nehmens­kultur, individuelle Weiter­bildungs­möglich­keiten sowie vielfältige Entwicklungs­chancen bedeuten einen Arbeitsplatz maß­geschneidert für Dich und Dein Leben.Personalsachbearbeiter vorbereitende Abrechnung (all genders)DGHH-2023-005","Du verfügst über eine abgeschlossene kaufmännische Ausbildung sowie erste Berufserfahrung in der vorbereitenden Lohn- und GehaltsabrechnungKenntnisse wesentlicher HR-Prozesse sowie Kompetenz im Lohnsteuer- und Sozialversicherungsrecht bringst Du mitErste Kenntnisse in SAP HCM und MS Office sind bei Dir vorhandenEine hohe Kunden- und Serviceorientierung sowie absolute Zuverlässigkeit und Termintreue sind Dein AnspruchDu hast ein Verständnis als Teamplayer (all genders), bist flexibel und stressresistent"
Projektleiter Chemie / Pharma Anlagenbau (m/w/d),plantIng GmbH,Eschborn,Feste Anstellung,"Homeoffice möglich, Vollzeit","Wir sind planting. Premium-Partner der Prozessindustrie. Wir unterstützen unsere Kunden sowohl in Projekten, in der betriebsnahen Planung als auch im technischen Consulting. Unsere Aufgaben sind anspruchsvoll, unser Leistungs- und Branchenspektrum breit: von der Idee bis zur Inbetriebnahme und darüber hinaus. Dafür suchen wir Verstärkung - kompetent und motiviert. Die Rhein-Main-Region ist ein bedeutender Hub für die Chemie- und Pharmaindustrie. In dieser dynamischen Umgebung entstehen innovative Lösungen und Projekte. Wir sind auf die betriebsnahe Planung und Projekte im pharmazeutischen und chemischen Anlagenbau spezialisiert.Projektleiter Chemie / Pharma Anlagenbau (m/w/d)Eschborn","Bei uns bist du richtig, wenn ...du über ein abgeschlossenes Studium oder eine Ausbildung der Fachrichtungen Verfahrenstechnik, Maschinenbau, Chemie oder eine vergleichbare Qualifikation verfügstdu mehrjährige Berufserfahrung in der Projektabwicklung sowie erste Erfahrung in der Projektleitung, idealerweise im pharmazeutischen Anlagenbau, sammeln konntestdu Erfahrung im Pharma- & Life-Science-Bereich (FDA- und GMP-Umfeld) mitbringstdir Qualität wichtiger ist als Quantitätdu Probleme lieber löst als findestdu gerne Verantwortung übernimmst und zuverlässig bist"
Handelsvertreter / Sales Manager B2B im Außendienst für Handwerker-Software (m/w/d),Sander & Doll AG,"Magdeburg, Braunschweig, Kassel, Göttingen, Goslar",Handelsvertreter,"Homeoffice möglich, Vollzeit","Perfekt! Dann wollen wir dich als Handelsvertreter für Handwerker-Software zur Verstärkung unseres wachsenden Außendiensts für deine eigene, heimatnahe Vertriebsregion (120 km).Sander & Doll ist Marktführer für Handwerker-Software. Wir bauen heute und in Zukunft auf Vertrieb durch einen starken Außendienst vor Ort. Jeder Handelsvertreter hat sein eigenes Vertriebsgebiet. Akquise und andere lästige Arbeit erledigt unser starkes Inhouse Call Center. Von unserer marktführenden Software lassen sich Handwerker gerne begeistern. So entscheidest du dank unser ungedeckelten Provisionen selbst über deinen Verdienst.Wir entwickeln und vertreiben technologisch führende Standard-Software im Bereich Bau- und Energiewirtschaft. Betriebe jeder Größe vertrauen auf unsere reiche Branchenexpertise, das fundierte, kaufmännische Know-how und unseren erstklassigen Business-Service. Insgesamt ist unsere Software auf über 26.000 aktiven Arbeitsplätzen im Einsatz. 200 kluge und engagierte Köpfe arbeiten in den Bereichen Vertrieb, Marketing, Data Warehousing & BI, Services, Support und Entwicklung an den innovativen Software-Produkten und BranchenIösungen aus unserem Haus, um uns noch erfolgreicher zu machen. Unser Portfolio umfasst kaufmännische Branchenlösungen, Zeitmanagement- und Projektplanungssoftware, technische Aufmaß-Systeme und mobile Anwendungen.","Du bist Vertriebler durch und durch.Du fackelst nicht lange, weil du zielstrebig und abschlussstark bist.Du brennst für den Erfolg und kannst Menschen mitreißen.Du willst als Handelsvertreter tätig sein."
Probenahmetechniker:in im Außendienst im Einsatzgebiet Norddeutschland (m/w/d),GBA Gesellschaft für Bioanalytik mbH,Norddeutschland,Feste Anstellung,Vollzeit,"DieGBA Groupist ein internationales Life Science Dienstleistungsunternehmen mit einem breiten Angebot an analytischen, logistischen und fachspezifischen Services in den Bereichen Pharma, Medizinprodukte, Kosmetika, Chemie, Lebensmittel, Trinkwasser und Umwelt. Das Leistungsangebot umfasst Laboranalytik, Datenmanagement, spezielle logistische Dienstleistungen im Bereich klinischer Studien sowie die Beratung von privaten Unternehmen und öffentlichen Einrichtungen im Zusammenhang mit deren Aktivitäten im Bereich Forschung, Produktentwicklung, Markterschließung und Verbraucherschutz.Zusammenhalt und Spaß an der Arbeit zeichnen unsere Teamchemie aus. Wir wissen, dass unsere Erfolge in den eingespielten Teams unserer Mitarbeiterinnen und Mitarbeiter wurzeln. Deswegen bieten wir jedem Einzelnen die Chance zu wachsen und fördern Fach- und Führungskräfte. Bei uns entstehen stets neue Aufstiegschancen, Perspektiven und Möglichkeiten. In gegenseitiger Unterstützung wachsen wir weiter.#teamchemie #wissenschaftmitleidenschaft #gemeinsamwachsen #jointheteamZur Verstärkung unseres Teams aus dem Bereich Umweltanalytik am Standort Rosengarten/Hamburg Süd suchen wir Dich alsProbenahmetechniker:in im Außendienst im Einsatzgebiet Norddeutschland (m/w/d)(unbefristet, Vollzeit, 40 Std./Woche)","Du hast eine abgeschlosseneBerufsausbildungoder eine vergleichbare Qualifikation.Auch zuverlässigeQuereinsteiger:innen(m/w/d) mit Begeisterung fürTechniksind bei uns herzlich willkommen.Im besten Fall kannst Du schon ersteBerufserfahrungin der Entnahme vonWasserprobenvorweisen.Du beherrschst diedeutsche Sprachein Wort und Schrift, kannst eine korrekteDokumentationdurchführen und mitKunden kommunizieren.Du bistreisebereitund besitzt einenFührerschein der Klasse B.Deine Arbeitsweise istselbstständig,effizientundstrukturiert.Dein Wohnort liegt im Einsatzgebiet Rosengarten und Hamburg Süd."
Probenahmetechniker:in im Außendienst im Einsatzgebiet Norddeutschland (m/w/d),GBA Gesellschaft für Bioanalytik mbH,Norddeutschland,Feste Anstellung,Vollzeit,"DieGBA Groupist ein internationales Life Science Dienstleistungsunternehmen mit einem breiten Angebot an analytischen, logistischen und fachspezifischen Services in den Bereichen Pharma, Medizinprodukte, Kosmetika, Chemie, Lebensmittel, Trinkwasser und Umwelt. Das Leistungsangebot umfasst Laboranalytik, Datenmanagement, spezielle logistische Dienstleistungen im Bereich klinischer Studien sowie die Beratung von privaten Unternehmen und öffentlichen Einrichtungen im Zusammenhang mit deren Aktivitäten im Bereich Forschung, Produktentwicklung, Markterschließung und Verbraucherschutz.Zusammenhalt und Spaß an der Arbeit zeichnen unsere Teamchemie aus. Wir wissen, dass unsere Erfolge in den eingespielten Teams unserer Mitarbeiterinnen und Mitarbeiter wurzeln. Deswegen bieten wir jedem Einzelnen die Chance zu wachsen und fördern Fach- und Führungskräfte. Bei uns entstehen stets neue Aufstiegschancen, Perspektiven und Möglichkeiten. In gegenseitiger Unterstützung wachsen wir weiter.#teamchemie #wissenschaftmitleidenschaft #gemeinsamwachsen #jointheteamZur Verstärkung unseres Teams aus dem Bereich Umweltanalytik am Standort Pinneberg/Hamburg Nord suchen wir Dich alsProbenahmetechniker:in im Außendienst im Einsatzgebiet Norddeutschland (m/w/d)(unbefristet, Vollzeit, 40 Std./Woche)","Du hast eine abgeschlosseneBerufsausbildungoder eine vergleichbare Qualifikation.Auch zuverlässigeQuereinsteiger:innen(m/w/d) mit Begeisterung fürTechniksind bei uns herzlich willkommen.Im besten Fall kannst Du schon ersteBerufserfahrungin der Entnahme vonWasserprobenvorweisen.Du beherrschst diedeutsche Sprachein Wort und Schrift, kannst eine korrekteDokumentationdurchführen und mitKunden kommunizieren.Du bistreisebereitund besitzt einenFührerschein der Klasse B.Deine Arbeitsweise istselbstständig, effizientundstrukturiert.Dein Wohnort liegt im Einsatzgebiet Pinneberg oder Hamburg Nord."
Sales Manager (w/m/d),cosmoTel IT GmbH,Hamminkeln,Feste Anstellung,Vollzeit,"Die UnternehmensgruppeAxiansin Deutschland ist Teil des globalen Markennetzwerks für ICT-Lösungen von VINCI Energies. Mit einem ganzheitlichen ICT-Portfolio unterstützt die Gruppe Unternehmen, Kommunen und öffentliche Einrichtungen, Netzbetreiber sowie Service Provider bei der Modernisierung ihrer digitalen Infrastrukturen und Lösungen. In den beiden Bereichen Informationstechnologie (IT) und Telekommunikationsinfrastruktur (TI) stärkt Axians seine Position als zuverlässiger Generalunternehmer für ganzheitliche Digitalisierungslösungen und den zügigen Ausbau von Glasfaser- und Mobilfunkinfrastrukturen, auch im Bereich der Schienen- und Verkehrswege. Dabei sorgen Berater:innen, Entwickler:innen, Techniker:innen und Monteur:innen dafür, das Leben der Menschen zu verbessern - etwa durch Cloud- und Data-Center-Infrastrukturen, Cybersicherheit, Unternehmens- und Breitbandnetze, Digital Workspace Lösungen, Managed Services sowie führende Software für Abfallwirtschaft, Schüttgutindustrie, technischen Service und öffentliche Verwaltung.2024: 685 Millionen Euro Umsatz // 3225 Mitarbeitende // 65 StandorteDieAxians Cosmotel GmbHist spezialisiert auf Kommunikationslösungen, IP-Infrastrukturen, Alarmierungssysteme und IT-Security – mit fast 30 Jahren Erfahrung im Mittelstand und Gesundheitswesen.","Eine abgeschlossene kaufmännische oder technische Ausbildung bzw. ein Studium – vorzugsweise mit IT- oder Elektronik-SchwerpunktRelevante Erfahrung im Sales Management oder Key Account Management für erklärungsbedürftige, IT-nahe Produkte oder DienstleistungenKenntnisse in den Bereichen Netzwerke, TK-Anlagen, Applikationen, Unified Communications & Collaboration sowie Cloud-Lösungen sind von VorteilIdealerweise Erfahrung im Umgang mit Produkten von Alcatel-Lucent Enterprise"
Projektmanager (m/w/d) Logistik Software,Rossmann Logistikgesellschaft mbH,Landsberg bei Halle an der Saale,Feste Anstellung,Vollzeit,"Gefüllte Regale = glückliche Kunden? Diese Gleichung geht dank unserer einzigartigen ROSSMANN-Logistik voll und ganz auf. Gemeinsam ziehen unsere starken Logistik-Teams in unseren Verteilzentren an einem Strang, um unsere Filialen immer pünktlich mit der passenden Ware zu versorgen. Wir in der Logistik-Verwaltung sind durch unsere Steuerung und Organisation des Warenflusses ein wichtiger vorbereitender Teil dieser Kette. Seien Sie Teil des Teams und treiben Sie die Exzellenz unserer Logistik-Software voran.Das Arbeitsverhältnis ist unbefristet.","Idealerweise haben Sie ein Studium mit einem der Schwerpunkte Wirtschafts-Ingenieurwesen / Informatik / Logistik / Informationsmanagement / Ingenieurinformatik oder eine vergleichbare Berufsausbildung erfolgreich abgeschlossen und erste operative Berufserfahrung mit Software-Design, Testing sowie der Dokumentation von technischen Abläufen gesammeltSie haben Interesse an komplexen, technischen Prozessen und Softwarelösungen wie unserem Lagerverwaltungssystem sowie der MaterialflussrechnerEin gutes Zahlenverständnis, eine analytische Denkweise und gute Kenntnisse in SQL sowie ein routinierter Umgang mit Microsoft-Office-Anwendungen bringen Sie schon mitKommunikation ist das A und O – daher sollten Sie mit verschiedenen Zielgruppen umgehen können, egal ob Kollegium oder externe Ansprechpersonen – Ihr sicheres Auftreten hilft Ihnen dabeiWenn Sie lösungsorientiert denken und handeln, sich gerne in neue Themen einarbeiten und es schaffen sich schnell auf neue Situationen einstellen sowie in hektischen Zeiten den Überblick zu behalten, dann passen Sie gut in unser dynamisches Team"
Senior Engineer Verfahrenstechnik Anlagenbau (m/w/d),plantIng GmbH,Eschborn,Feste Anstellung,"Homeoffice möglich, Vollzeit","Wir sind planting. Premium-Partner der Prozessindustrie. Wir unterstützen unsere Kunden sowohl in Projekten, in der betriebsnahen Planung als auch im technischen Consulting. Unsere Aufgaben sind anspruchsvoll, unser Leistungs- und Branchenspektrum breit: von der Idee bis zur Inbetriebnahme und darüber hinaus. Dafür suchen wir Verstärkung - kompetent und motiviert. Die Rhein-Main-Region ist ein bedeutender Hub für die Chemie- und Pharmaindustrie. In dieser dynamischen Umgebung entstehen innovative Lösungen und Projekte. Wir sind auf die betriebsnahe Planung und Projekte im pharmazeutischen und chemischen Anlagenbau spezialisiert.Senior Engineer Verfahrenstechnik Anlagenbau (m/w/d)Eschborn","Bei uns bist du richtig, wenn ...du über ein abgeschlossenes Studium der Fachrichtung Verfahrenstechnik, Chemieingenieurwesen oder über eine vergleichbare Qualifikation verfügstdu mindestens fünf Jahre Berufserfahrung in der Projektabwicklung oder als Prozessingenieur:in in der chemischen oder pharmazeutischen Industrie gesammelt hastdu idealerweise über Erfahrung im Pharma- & Life-Science-Bereich (FDA- und GMP-Umfeld) verfügstdu gute Kenntnisse der technischen Regelwerke mitbringstdir Qualität wichtiger ist als Quantitätdu Probleme lieber löst als findestdu gerne Verantwortung übernimmst und zuverlässig bist"
Senior Treasury Associate - ALM,N26 GmbH,Berlin,Feste Anstellung,"Homeoffice möglich, Vollzeit","N26 has reimagined banking for today’s digital world. Technology and design empower everything we do and it’s how we are building the global banking platform the world loves to use.We've eliminated physical branches, paperwork, and hidden fees for an elegant digital experience and supreme savings. Giving people the power to live and bank their way is what gets us out of bed in the morning and inspires the work that we do.Founded in 2013, N26 now has 7 million customers in 24 markets. We employ more than 1,500 employees across 3 office locations in Berlin, Vienna and Barcelona. Besides the main offices, N26 also has local offices in Paris, Madrid, Milan, and São Paulo.","Fluency in English is required; business-level proficiency in German is a strong plus.A Bachelor’s or Master’s degree in Business Administration, Finance, Banking, or a related field.2–4 years of experience in banking, treasury, or investment management, ideally in a front-office role. Experience in project management is a plus.Solid commercial acumen and the ability to make sound risk/reward decisions.Excellent presentation and stakeholder communication skills—able to influence without relying on hard-sell tactics.Strong analytical and report writing skills.Ability to work with precision under pressure in a fast-paced environment.Strong Excel skills (modelling); knowledge of VBA, SQL, or Python is an advantage but not mandatory."
Finance Controller Sourcing (m/f/d),Clarios Inc.,Hannover,Feste Anstellung,"Homeoffice möglich, Vollzeit","Join the world leader in advanced energy storage solutions and be part of the success story of VARTA®!At Clarios, we’re powering today, into tomorrow.","Knowledge, Skills and Abilities:Bachelor’s degree in Accounting, Finance, Economics or equivalentSolid years of international operations/supply chain and/or P&L experience in multinational, matrix driven organization with a high regard for results-driven growth and profitability (preferable in U.S. company).Excellent business and analytical skills with a high degree of intelligence and creativity.Effective technical financial skills, balanced with sound business judgment. The ability to balance financial and operational factors and to analyze complex business problems and develop appropriate solutions in a timely and responsive manner.Experience implementing new systems/change programs into a large, complex business.Proficiency in ERP systems (e.g., SAP) and data tools (e.g., Excel, Power BI) is plus.Experience managing compliance (SOX and internal controls) is a plusProven interpersonal skills with a collegial, team-oriented style.Excellent verbal and written communication skills in English as well as strong presentation skills."
Duales Studium B.Sc. an der HSBA – Business Administration,Baker Tilly,Hamburg,"Ausbildung, Studium",Vollzeit,"Wir als Baker Tilly sind mit über 43.000 Expertinnen und Experten in den Bereichen Audit & Advisory, Tax, Legal und Consulting in 141 Ländern vertreten. In Deutschland gehören wir zu den führenden partnerschaftlich geführten Beratungsgesellschaften mit 1.500 Kolleginnen und Kollegen verteilt auf 10 Standorte.Wir suchen nach Talenten mit frischen Ideen und Tatendrang. Uns ist es wichtig, dass du dein Potenzial bestmöglich entfalten und deinen persönlichen Horizont erweitern kannst. Deshalb bist du von Beginn an Teil unseres Teams und erhältst frühzeitig die Möglichkeit Verantwortung zu übernehmen und eigene Projekte umzusetzen. In unserem fördernden und fordernden Umfeld kannst du dich ideal weiterentwickeln und über dich hinauswachsen, während du die für dich passende, individuelle Unterstützung von uns erhältst. Denn bei Baker Tilly glauben wir fest daran, dass Erfolg Teamsache ist. Erlebe unsere interdisziplinäre Zusammenarbeit und profitiere von unserem internationalen Netzwerk aus Expertinnen und Experten.Zum1. Oktober 2025suchen wir einen dualen Studenten (m/w/d) für den Studiengang Business Administration an der HSBA. Die Praxis- und Theoriephasen verbringst du in Hamburg. Dich erwarten drei spannende Studienjahre und ein international anerkannter Abschluss: Bachelor of Science.Duales Studium B.Sc. an der HSBA – Business Administration // Hamburg","Erfolgreicher Abschluss der allgemeinen Hochschulreife (vorzugsweise mit Wirtschaftsschwerpunkt) mit mindestens guten Noten in den Fächern Deutsch, Englisch und MathematikGute Englisch- und MS-Office-KenntnisseFreude an der Arbeit im Team"
Studentischer Mitarbeiter / Praktikant Softwareentwicklung (m/w/d),DCON GmbH,Kaiserslautern,"Praktikum, Studentenjobs, Werkstudent","Homeoffice möglich, Teilzeit, Vollzeit","Wir sind DCON. Komm zu uns in die Welt des spannenden Enterprise Service Managements! Unsere Leidenschaft: Smarte Technologie. Smarte Beratung. Namenhafte Kunden wie beispielsweise Mercedes Benz, BWI, Krone oder die Deutsche Bundesbank setzen auf unsere Plattform Servity.An unseren modernen Standorten in Kaiserslautern, Bremen und Stuttgart arbeiten über 140 Mitarbeiterinnen und Mitarbeiter, deren Zufriedenheit für uns an erster Stelle steht. Unser starkes Gemeinschaftsgefühl, die Vielfalt und die positive Arbeitsatmosphäre prägen unsere Unternehmenskultur. Das bestätigt auch unsere Auszeichnung als Kununu Top Company 2025, die wir bereits zum vierten Mal in Folge erhalten haben.Egal, ob du studierst, dein Studium schon abgeschlossen hast oder bereits berufserfahren bist: Wir suchen Menschen wie dich! Werde Teil unseres wachsenden Teams!","ein eingeschriebenes Studium in Informatik, Wirtschaftsinformatik, Mathematik oder einen vergleichbaren Studiengangerste Berührungspunkte mit dem Thema SoftwareentwicklungLust praktische Erfahrung zu sammelnTechnikbegeisterung und IT-AffinitätTeamgeistsehr gute Deutschkenntnisse und gute EnglischkenntnisseSchön, wenn du folgende Tools kennst…Java, JavaScript, REST API, MS Office Programme"
Ingenieur/in (m/w/d) als Fachkraft (m/w/d) am Wasserwirtschaftsamt,Regierung von Oberbayern,"München, Rosenheim, Weilheim",Feste Anstellung,"Teilzeit, Vollzeit","Mit Ihnen wollen wir Oberbayern mitgestaltenFür dieWasser­wirtschafts­ämterMünchenRosenheimWeilheimsuchen wir ab01.01.2026eine/nIngenieur/in (m/w/d) als Fachkraft (m/w/d) am Wasser­wirtschafts­amtfür den Vorbereitungs­dienst für die Beamten­laufbahnAm 01.01.2026 beginnt der 15-monatige Vor­bereitungs­dienst, der bei Vorliegen der Voraus­setzungen die Über­nahme als Beamter/-in (m/w/d) auf Widerruf ermöglicht.Während des Vor­bereitungs­dienstes erhalten Sie in Theorie- und Praxis­seminaren Kennt­nisse für Ihre zukünftige Tätigkeit als Ingenieur/in (m/w/d) an einem der Wasser­wirtschafts­ämter. Der erfolg­reiche Abschluss der Qualifikations­prüfung am Ende des Vor­bereitungs­dienstes ermöglicht Ihnen bei Vorliegen der beamten­recht­lichen Voraus­setzungen die Über­nahme in ein Beamten­verhältnis auf Probe und auf Lebenszeit.Der Vorbereitungs­dienst selbst findet an einem Wasser­wirtschafts­amt statt.Mehr Informationen zum Ablauf des Vor­bereitungs­diensts und der Tätig­keit finden Sie unterregierung.oberbayern.bayern.de/ueber_uns/karriere/ausbildung/index.html.","(Ggf. zeitnah) ab­ge­schlos­se­nes Hoch­schul­studium (Bachelor of Science / Engineering, Diplom [FH]) der Fach­richtung Bau­ingenieur­wesen oder Umwelt­sicherung oder Studien­gang mit ver­gleich­baren Lehr­inhaltenErfüllen der beamten­recht­lichen Voraus­setzungen zur Berufung in ein Beamten­ver­hältnis, sofern noch nicht verbeamtet (Alters­grenze von 45 Jahren nicht über­schritten, gesund­heit­liche Eignung, Ver­fassungs­treue, deutsche Staats­angehörig­keit oder die eines anderen Mit­glied­staates der Europäischen Union)Uneingeschränkte Fähigkeit und Bereit­schaft zu Außen­dienst­ein­sätzen und Anlagen­über­wachungen unter allen Witterungs­bedingungenFührerschein der Klasse BDarüber hinaus wünschen wir uns von Ihnen:Freude am selbst­ständigen Arbeiten sowie am Umgang mit Menschen; sicheres und freund­liches AuftretenTeamfähigkeit, Ver­hand­lungs­ge­schick, Ver­ständnis von Gesetzes­texten"
Commissioning Technologist - Processing Lines (f/m/d),SMS group GmbH,weltweit,Feste Anstellung,"Homeoffice möglich, Vollzeit","SMS group GmbHSMS group steht weltweit für zukunftsorientierte Technologie und herausragenden Service im Maschinen- und Anlagenbau für die Metallindustrie. Unser Team aus mehr als 14.400 Mitarbeiterinnen und Mitarbeitern weltweit hat 2023 einen Umsatz von über 3,4 Mrd. EUR erwirtschaftet. Wir nutzen unsere 150 Jahre Erfahrung und unser digitales Know-how für kontinuierliche Innovationen auch über das Kerngeschäft hinaus. Wir sind der richtige Partner für anspruchsvolle Projekte und begleiten unsere Kunden während des gesamten Lebenszyklus ihrer Anlagen. Wegbereiter für eine kohlenstoffneutrale und nachhaltige Metallindustrie zu sein, ist unser erklärtes Ziel.Become a part of our future at SMS group GmbH, where we're looking to recruit a person internationally asCommissioning Technologist - Processing Lines (f/m/d)","You have a degree in
engineering or have completed technical/industrial vocational training with
relevant further upskill qualifications (rolling mill foreman); you should also
have:Experience in the practical
operation of processing lines, cold rolling mills in steel, aluminum or copper industryKnowledge and experience of
mechatronic systemsKnowledge for Evaluating Plant
DataGood written and spoken EnglishAn independent and target-oriented
approach to workTeamworking skills, openness,
strong ability to perform under stressA willingness to travel on
business for long periods of timeWillingness to relocate is not
required - if possible, you will be deployed close to your place of
residence"
Kaufmännischer Sachbearbeiter (all genders),Almato AG,"Stuttgart, Reutlingen",Feste Anstellung,"Homeoffice möglich, Teilzeit, Vollzeit","Almato ist eine 100-%-Tochtergesellschaft der börsennotierten DATAGROUP SE. Das Unternehmen ist einer der führenden Anbieter von Software und Services für die intelligente Digitalisierung von Unternehmen. Anwendungen in den Bereichen Robotic Process Automation (RPA), Digital Assistants, intelligente Apps, vorgefertigte Softwareroboter, Machine-Learning- und KI-Services sowie Komplettlösungen für einzelne Aufgabenbereiche zählen dabei zu den Kernkompetenzen. Ein besonderer Fokus liegt auf Professional Services rund um die Microsoft Power Platform. Almato beschäftigt mehr als 120 Mitarbeiter an Standorten in Duisburg, Reutlingen, Stuttgart und Barcelona.Bei uns erwartet dich ein fesselndes und anspruchsvolles Aufgabengebiet in einem innovativen Unternehmen. Eine offene Unternehmenskultur, individuelle Weiterbildungsmöglichkeiten und vielfältige Entwicklungschancen bedeuten einen Arbeitsplatz maßgeschneidert für dich und dein Leben.","Abgeschlossene kaufmännische Ausbildung (z. B. als Industriekaufmann / -frau oder vergleichbar)Erste Berufserfahrung in der Sachbearbeitung, idealerweise in einem ähnlichen UmfeldSicherer Umgang mit SAP Business One und/oder S/4HANA als PluspunktGute Englischkenntnisse in Wort und Schrift für internationale KommunikationStrukturierte und sorgfältige Arbeitsweise gepaart mit einem hohen Maß an Eigen­initiativeTeamfähigkeit und ausgeprägte Kommunikationsstärke"
Change Manager,Amazon Europe Core,Emsbueren,Feste Anstellung,Vollzeit,"Operations is the driving force behind Amazon. This key service of our business allows us to fulfill and ship orders efficiently so that our customers receive their items on time. As a Change Manager, you will ensure that your site functions perfectly to meet the demands of our customers. You will take on a number of projects across our network to drive productivity.Job ID: 3004649","A degreeProven experience in quality management and process optimization, ideally in manufacturing, production, or logistics settingExperience communicating with a wide range of stakeholders, including peers and managementSignificant experience using data or stories to influence business decision-makingFluent command of English and GermanPreferred qualificationsExperience working with Lean, Six Sigma and Kaizen techniquesExperience working in another logistics environmentRelevant experience working with the MS Office suite (Word, Excel, Outlook) in a professional environment"
Digital Workplace Werkstudent (m/f/d),Statista GmbH,Hamburg,"Studentenjobs, Werkstudent","Homeoffice möglich, Teilzeit","BeiStatistadreht sich alles um Daten und Fakten, denn wir sind die weltweit führende Business Data Plattform. Durch die Bereitstellung verlässlicher und einfach nutzbarer Daten sowie verschiedener Datenanalyseprodukte und -dienstleistungen unterstützen wir Menschen weltweit, faktenbasierte Entscheidungen zu treffen.2007 in Hamburg gegründet, haben wir uns schnell zu einem globalen Unternehmen mit Büros in Metropolen wie London, New York und Tokio entwickelt. Und wir haben auch weiterhin viel vor. Unser stetiges Wachstum ist nicht nur Beweis für unseren Erfolg, sondern schafft auch immer neue Entwicklungs- und Karrieremöglichkeiten für unsere Mitarbeiter:innen.Wir schätzen und feiern unsere vielfältige Kultur. Hier bist Du willkommen, egal, wer Du bist, woher Du kommst, wie Du aussiehst oder welche Graphen und Diagramme Du bevorzugst. Deine Geschichte ist wichtig – schreibe sie weiterhin als Teil unseres Teams. Überzeuge dich selbst und werde Teil unseres Teams!","Student im Bereich Informatik oder einem ähnlichen FachgebietGrundkenntnisse in ITFlüssiges Deutsch und Englisch (in Wort und Schrift)Proaktive Art auf Menschen zuzugehen und mit ihnen in Dialog zu tretenErfahrung im Bereich Benutzerunterstützung ist wünschenswert.Fähigkeit, selbstständig zu arbeiten"
(Senior) IT Sales Manager (all genders),DATAGROUP,Ingelheim am Rhein,Feste Anstellung,"Homeoffice möglich, Vollzeit","DATAGROUP ist einer der führenden deutschen IT-Dienstleister – dank unseres engagierten Teams. Unsere Leidenschaft für Technologie und Innovation ermöglicht es uns, unseren Kunden verlässliche IT-Services zu liefern. Bei uns erwartet dich ein fesselndes und anspruchsvolles Aufgabengebiet in einem innovativen Unternehmen. Eine offene Unter­nehmens­kultur, individuelle Weiter­bildungs­möglich­keiten sowie vielfältige Entwicklungs­chancen bedeuten einen Arbeitsplatz maß­geschneidert für dich und dein Leben.Zur Unterstützung unseres Teams „Sales & Account Management“ suchen wir zum nächst­möglichen Zeitpunkt einen(Senior) IT Sales Manager (all genders)in Ingelheim am Rhein.Referenznummer DG-RM-015","Abgeschlossene kaufmännische Ausbildung, alternativ abgeschlossenes Studium der BWL oder eines vergleichbaren StudiengangsDu hast idealerweise mindestens sechs Jahre Erfahrung im Bereich Sales und/oder Account Management in der IT-Dienst­leistungs­brancheErfahrung im Vertrieb von IT-Outsourcing-Services und Managed ServicesDu verfügst über ein aktives Netzwerk zu IT-Entscheidungs­träger*innen im Rhein-Main-GebietDu hast Erfahrung in der Angebotserstellung, Kalkulation und der Führung von Presales-Teams in der Angebots­phase bis zum AbschlussDu hast eine Lösung vor Augen, Kunden­zufriedenheit ist dein Antrieb und dein AnspruchVerhandlungsgeschick auf C-Level, verbunden mit der Fähigkeit, schnell und empathisch sowie vertrauensvoll auf unter­schiedliche Kunden­bedürfnisse einzugehenDu hast eine überzeugende Persönlichkeit mit einer positiven Ausstrahlung und kompetentem AuftretenAusgezeichnete Kommunikationsfähigkeit und Begeisterungs­fähigkeit für IT zeichnen dich ausReisebereitschaft innerhalb des Rhein-Main-GebietsSehr gute Deutsch- und gute Englischkenntnisse in Wort und Schrift"
