title,company,location,job_type,employment_type,description,requirements
AI Consultant (m/w/d),taod Consulting GmbH,"Köln, Stuttgart, Hamburg",Feste Anstellung,"Homeoffice möglich, Vollzeit","Mit unserer AI-Expertise helfen wir Unternehmen, intelligenter zu entscheiden, effizienter zu handeln und neue Geschäftsmodelle zu realisieren. Dafür bringen wir technische Tiefe und strategisches Denken zusammen – in einem Umfeld aus agilen Projekten, starken Tech-Stacks und echter Zusammenarbeit.Du möchtest AI nicht nur verstehen, sondern gestalten? Bei uns arbeitest du an anspruchsvollen AI-Cases – von Machine Learning über MLOps bis zu Generative AI. Du übernimmst Verantwortung, entwickelst dich kontinuierlich weiter und bringst dein Know-how direkt in die Umsetzung.Werde Teil eines Teams aus Data Scientists, KI-Spezialisten und Business-Experten, das AI lebt – pragmatisch, nahbar, kreativ.Liefere echten Mehrwert mit Wirkung – Simplifythecomplex.","Abgeschlossenes Studium oder vergleichbare Qualifikation in Informatik, Data Science, Wirtschaftsinformatik oder einem ähnlichen BereichErfahrung im Consulting, gepaart mit starken konzeptionellen und analytischen FähigkeitenPraxiserfahrung in der Entwicklung und Umsetzung von Data & AI-LösungenKenntnisse in Cloud-Technologien (z. B. Azure) und Programmierung (z. B. Python) sind von VorteilSehr gute Kommunikationsfähigkeiten in Deutsch und Englisch"
Senior IT Projektmanager (m/w/x),Arvato SE,"Gütersloh, Harsewinkel",Feste Anstellung,"Homeoffice möglich, Vollzeit","We're on it!Arvato bietet dir eine der dynamischsten Arbeitsumgebungen, die du dir vorstellen kannst. Wir wachsen, wir sind innovativ, wir lösen jeden Tag die Herausforderungen unserer Kunden auf der ganzen Welt. Wie schaffen wir das? Mit unserem globalen Team aus 17.000 Kolleg:innen an 87 Standorten in über 17 Ländern und unserem besonderen Spirit: We're on it! Als strategischer Wachstumspartner unserer Kunden setzen wir auf cloud-basierte E-Commerce- und IT-Plattformen sowie modernste Automatisierungstechnologie, um komplexe, globale Supply Chain-Lösungen zu realisieren.Kremple die Ärmel hoch, pack mit an und sorge gemeinsam mit uns für einen reibungslosen Ablauf unserer IT in der Logistik. AlsSenior IT Projektmanager (m/w/x)bringst du spannende und abwechslungsreiche Projektmanagement-Themen in der Arvato IT weiter voran. Du suchst den Kontakt zu Kunden und Kollegen und hast Spaß an klassischen, agilen und hybriden Projektmanagementmethoden? Du brennst für IT? Du bringst schon viel Erfahrung im IT-Projektmanagement mit und möchtest dazu beitragen, einen neuen Zentralbereich für IT-Projektmanagement aufzubauen? Dann bewirb dich für einen unserer Standorte inGüterslohoderHarsewinkel. Are you on it?","Ausbildung:Eine abgeschlossene Berufsausbildung oder ein abgeschlossenes Studium mit Schwerpunkt IT bildet deine BasisBerufserfahrung:Du verfügst über mindestens acht Jahre Erfahrung als IT Projektmanager und konntest deine Fähigkeit große und anspruchsvolle Projekte zu leiten in der Vergangenheit unter Beweis stellenMethoden & Zertifikate:Du verfügst über fundierte Kenntnisse in klassischen, agilen und hybriden Methoden sowie über Zertifikate im Projektmanagement und/oder als agiler Scrum Master/CoachIT-Kompetenz & Tools:Du hast eine umfassende IT-Kompetenz, beherrschst Datenmodellierung sowie IT-Konzeption und bist versiert im Umgang mit Projektmanagement-Tools wie Jira und MS ProjectSprachkenntnisse:Mit sehr guten Deutsch- und Englischkenntnissen rundest du dein Profil ab"
Account Executive B2B (m/w/d) bei Modelyzr in Münster,Modelyzr GmbH,Münster,Feste Anstellung,Vollzeit,"Modelyzr – Die KI-Plattform für datengetriebenes WachstumModelyzr ist ein innovatives Softwareunternehmen aus Deutschland mit über zehn Jahren Erfahrung im Bereich Market Intelligence. Die Plattform hilft B2B-Unternehmen weltweit dabei, ihre Go-to-Market-Strategien datengestützt zu planen, Wachstumschancen schneller zu erkennen und ihre Ressourcen präziser einzusetzen.Als Market AI Platform vereint Modelyzr moderne Machine-Learning-Methoden, Marktmodellierung und Echtzeit-Analysen in einer einzigen Lösung. Unternehmen können damit ihr Marktpotenzial vollständig erfassen, Zielgruppen präzise segmentieren, White Spots aufdecken und skalierbare Kampagnen effizient steuern. Von der Expansion in neue Märkte bis hin zur Partneroptimierung liefert Modelyzr valide Entscheidungsgrundlagen und messbare Ergebnisse.Kernnutzen:Umsatzpotenziale in Echtzeit erkennen und priorisierenZielgruppensegmentierung auf Basis realer MarktchancenKampagnen-ROI steigern durch präzises TargetingEntscheidungsfindung beschleunigen und validierenPartnerstrategien datenbasiert steuernCRM-Datenqualität automatisiert verbessernModelyzr ist mehr als ein Tool – es ist ein intelligenter Wachstumsnavigator für datengetriebenes B2B-Marketing, Sales und Business Development.","Fachliche Qualifikationen3–5 Jahre Erfahrung im B2B-Vertrieb, idealerweise im SaaS-, Data- oder Tech-UmfeldNachweisbare Vertriebserfolge, z. B. durch Zielerreichung oder GroßkundenabschlüsseVerhandlungssicheres Deutsch und Englisch, da internationale Entscheider angesprochen werdenKaufmännische Ausbildung oder Studium (Uni/FH) ist von VorteilEigenschaftenHunter-Mentalität: Du gehst proaktiv auf neue Kunden zu und liebst den AbschlussKommunikationsstärke: Du kannst komplexe KI-Lösungen verständlich und überzeugend präsentierenTeamfähigkeit: Du arbeitest eng mit Marketing, Produktentwicklung und anderen Teams zusammenKulturelle PassungDu fühlst dich wohl in einem agilen Startup-Umfeld mit flachen HierarchienDu hast Lust auf kontinuierliches Lernen und persönliche WeiterentwicklungDu bringst Neugier für KI und datengetriebene Lösungen mitSprachenDeutsch (fließend)Englisch (verhandlungssicher / C2-Niveau)"
Data Science Expert (m/f/d),appose GmbH,"Heidelberg, Germany",Feste Anstellung,Vollzeit,"Join appose – Pioneers in Workforce Transformation and Skill Management!At appose, we are revolutionizing the HR-Tech market with our cutting-edge SaaS application. Our global skill data platform leverages advanced AI technology to help organizations transform their workforce effectively. With federal research funding and a close collaboration with the renowned Fraunhofer IAO, we are driving innovation and delivering state-of-the-art solutions to leading clients.We are looking for a Data Science Expert (m/f/d) to join our growing team in Heidelberg and shape the future of work with us!","•At least three years of professional experiencein Data Science, ideally within a SaaS or HR-Tech environment.•Proficiency in AI and Machine Learning algorithms(e.g., NLP, Predictive Analytics) and tools such as Python, TensorFlow, or PyTorch.•Expertise in handling large datasetsand technologies like SQL, NoSQL, or Big Data frameworks (e.g., Spark).•Analytical mindsetand the ability to translate complex data models into practical applications.•Passion for innovationand a drive to actively shape the HR market."
DevOps Engineer (m/w/d) Microsoft Azure,Reply,"Berlin, München, Düsseldorf, Köln",Feste Anstellung,"Homeoffice möglich, Vollzeit","Machine Learning Reply bietet maßgeschneiderte End-to-End-Lösungen im Data-Science-Bereich an, die den gesamten Projektlebenszyklus abdecken – von der initialen Strategieberatung über die Datenarchitektur und Infrastrukturthemen bis hin zur Datenverarbeitung und Qualitätssicherung unter Verwendung von Machine-Learning-Algorithmen. Machine Learning Reply verfügt über umfassende Expertise im Bereich der Datenwissenschaft in allen Schlüsselindustrien der deutschen HDAX-Unternehmen. Machine Learning Reply befähigt seine Kunden, neue datenbasierte Geschäftsmodelle erfolgreich einzuführen sowie bereits bestehende Prozesse und Produkte zu optimieren – mit einem Schwerpunkt auf Open-Source- und Cloud-Technologien. Mit dem Machine Learning Incubator bietet das Unternehmen ein Programm zur Ausbildung der nächsten Generation von Entscheidungsträgern, Data Scientists und Entwicklern an.DevOps Engineer (m/w/d) Microsoft AzureBERLIN, MÜNCHEN, HYBRID, DÜSSELDORF, KÖLN","Wir freuen uns auf deinenHochschulabschlussin Informatik oder einem verwandten FachDu verfügst über Erfahrung mitCloud-Plattformen (insbesondere Microsoft Azure)undContainerisierungstechnologienwie KubernetesEin grundlegendesVerständnis von CI/CD-Konzeptenbringst du mit und hast auch praktische Erfahrung mit derEinrichtung von Pipelines und der Automatisierung von ArbeitsabläufenMit Infrastructure as Code (IaC) Lösungenwie Terraform oderConfiguration Management Toolswie Ansible bist du vertrautKenntnisse über Monitoring-, Failover- und Recovery-Infrastrukturlösungen wären von VorteilAufDeutsch und Englischkannst dugut und überzeugend kommunizieren"
"Staff Engineer: Director Oncology Data, Science Platforms (m/f/d)",AstraZeneca GmbH,München,Feste Anstellung,Vollzeit,"We are AstraZeneca, one of the world's most forward-thinking and connected BioPharmaceutical companies. Explore our world.At AstraZeneca, our purpose is to help patients all over the world by delivering life-changing medicines as one collaborative team.","Basic QualificationsMinimum of a Master's degree, preferably in STEM (Science, Technology, Engineering, Mathematics) or related field, required10+ years of experience (after academic degree) in software engineering, or applied AI roles, with 5+ years in a senior individual contributor positionMaster Full-Stack technologies, such as Python, JavaScript / TypeScript, Cloud (preferably AWS), SQL, Unix.Experience delivering solutions to complex problems, from concept to pilot in enterprise environments, preferably across multiple business domainsTechnical foundation in machine learning, and AIPreferred QualificationsExpertise in LLM-based applications, multi-modal, multi-agent systems, or agent orchestration frameworksExperience in highly regulated industries (e.g. pharma, healthcare, finance)Familiarity with benchmarking, interpretability, and risk mitigation techniques for applied AIExpertise in one or more areas such as NLP, time series, LLMs, generative models, and traditional machine learning (nice to have)"
Praktikum als Junior Consultant (m/w/d) im Bereich Data Strategy / Data Science,OSCAR GmbH,"Köln, Deutschland",Praktikum,"Homeoffice möglich, Vollzeit","Gestaltung und Umsetzung einer DatenstrategieImplementierung von DatenarchitekturenAnalyse großer DatenmengenDatenvisualisierung und Report-ErstellungErstellung von Data Governance Frameworks inkl. der Definition von Prozessen, Richtlinien, Methoden, Organisation und RollenEntwicklung von konkrete Umsetzungsempfehlungen für unsere Kunden","Abgeschlossenes Studium oder mindestens 5. Fachsemester im Bereich Data Science / Statistik / (Wirtschafts)informatik oder VergleichbaremErste relevante praktische Erfahrungen im Bereich Data wünschenswertVerständnis von relationalen Datenbanken, Datenbankdesign und DatenbankmodellierungstechnikenErfahrung in mindestens eine dieser Tools oder Programmiersprachen: R, Power BI, Tableau, MS Access, SQL, PythonNeugierde und analytisches DenkvermögenHohes Maß an Eigeninitiative und EngagementSehr gute Deutschkenntnisse (Niveau C1)Souveränes Auftreten und Kommunikationsstärke"
KI-Manager (m/w/d) - Identifizierung von Einsatzmöglichkeiten für KI und Umsetzung von KI-Projekten,primaholding GmbH,Berlin,Feste Anstellung,Vollzeit,"Wenn Sie sich sowohl persönlich als auch fachlich weiterentwickeln und dabei anspruchsvolle Aufgaben übernehmen möchten, sind Sie bei uns genau richtig. Als deutschlandweit vertretene Unternehmensgruppe mit insgesamt siebzehn Tochtergesellschaften begeistern wir uns für innovative, kundenfreundliche Produkte in den Bereichen Energie und Telekommunikation.KI-Manager (m⁠/⁠w⁠/⁠d) - Identifizierung von Einsatzmöglichkeiten für KI und Umsetzung von KI-ProjektenStandort:BerlinKennziffer:KIM0625ST","Sie begeistern sich für die Automatisierung von Prozessen und haben bereits praktische Erfahrungen in der Implementierung von KI-Lösungen gesammelt? Wenn Sie darüber hinaus ein Teamplayer sind, der sein Wissen im Bereich der künstlichen Intelligenz gern mit anderen teilt, könnte dies genau die richtige Stelle für Sie sein. Ihr Profil im Detail:Abgeschlossenes Studium, z. B. im Bereich Informatik, Wirtschaftsinformatik, Mathematik, Data Science, Statistik, Künstliche Intelligenz (KI), Artificial Intelligence and Data Analytics, Angewandte Künstliche Intelligenz oder vergleichbare QualifikationGute Kenntnisse im Bereich Künstliche Intelligenz, z. B. Machine Learning, Natural Language Processing oder generative KI, sowie fundierte Kenntnisse aktueller Tools und Frameworks in diesem Bereich, z. B. Python, TensorFlow, PyTorchPraktische Erfahrung mit dem gezielten Einsatz von gängigen KI-Tools wie ChatGTP, Claude und ähnlichen SystemenErfahrung im Projektmanagement und in der Zusammenarbeit mit interdisziplinären TeamsFundierte Kenntnisse aktueller Tools und Frameworks im KI/ML-Bereich (z. B. Python, TensorFlow/PyTorch)Idealerweise Basiswissen über Cloud-Services, DatenbankenStrukturierte Arbeitsweise, analytisches Denkvermögen und die Fähigkeit, komplexe Datenstrukturen zu verstehenFließende Deutschkenntnisse und sehr gute kommunikative Fähigkeiten"
"Consultant (m/w/d) aus den Fachrichtungen Physik, Mathematik, Informatik, Natur-, Ingenieur- oder Wirtschaftswissenschaften",d-fine GmbH,"Berlin, Düsseldorf, Frankfurt am Main, Hamburg, München, bundesweit, weltweit",Feste Anstellung,"Homeoffice möglich, Vollzeit","d-fine ist ein kontinuierlich wachsendes europäisches Beratungsunternehmen mit über 1.500 Expertinnen und Experten. Wir sind mit elf Standorten in sieben Ländern nah bei unseren Kunden. Im Fokus unserer Arbeit liegen quantitative Fragestellungen rund um Data Analytics, Data Science, Modellierung und den Aufbau nachhaltiger technologischer Lösungen. Unser Ansatz basiert auf langjähriger Praxiserfahrung und dynamischen Teams mit klarer analytischer und technologischer Prägung.Unsere Projekte sind vielfältig. Das trifft sowohl auf Themen und Kunden zu als auch auf die Projektmodelle. Wir arbeiten als Team vor Ort beim Kunden, gemeinsam aus einem unserer Büros oder auch remote in virtuellen Projekträumen. Als Consultant bei d-fine haben Sie die freie Wahl zwischen den Arbeitsmodellen „Blue“, „Orange“ und „Orange Flex“: Das Modell „Blue“ steht für remote oder vor Ort Projekteinsätze bei Kunden in ganz Europa mit gleichzeitig flexibler Wohnortwahl innerhalb Deutschlands. „Orange“ fokussiert den regionalen Bezug und garantiert Ihnen remote oder vor Ort Projekteinsätze an Ihrem Bürostandort. „Orange Flex“ kombiniert beide Modelle in Form eines festen Bürostandorts mit einer begrenzten Reisetätigkeit von maximal 8 Übernachtungen pro Monat.","Sehr guter Universitätsabschluss (Master/Promotion) in Physik, Mathematik, Informatik oder Natur-, Ingenieur- oder Wirtschaftswissenschaften mit entsprechend quantitativ, analytisch oder technologisch ausgerichteter VertiefungsrichtungÜberdurchschnittliche mathematische Fähigkeiten, hohes Technologieverständnis sowie mindestens grundlegende ProgrammierkenntnisseExzellente Kommunikationsfähigkeiten, hohe Teamfähigkeit sowie große EinsatzfreudeBereitschaft zur permanenten Weiterentwicklung und Erarbeitung neuer ThemenfelderSehr gute Deutsch- und Englischkenntnisse, weitere europäische Fremdsprachen sind gegebenenfalls von Vorteil"
Projektkoordinator:in / Assistent:in (m/w/d),Technische Informationsbibliothek (TIB),Hannover,Befristeter Vertrag,"Homeoffice möglich, Teilzeit, Vollzeit","Die TIB ist eine Stiftung öffentlichen Rechts des Landes Niedersachsen. Mit rund 600 Beschäftigten und einem Etat von circa 50 Millionen Euro ist sie eine der größten Informationsinfrastruktureinrichtungen in Deutschland.Als Technische Informationsbibliothek (TIB) –Leibniz-Informationszentrum Technik und Naturwissenschaften – sichern wir mit unseren zukunftsweisenden Dienstleistungen die infrastrukturellen Voraussetzungen einer qualitativ hochwertigen Informations- und Literaturversorgung für Forschung in Wissenschaft und Industrie. Mit dem Open Research Knowledge Graph (ORKG) arbeiten wir daran, den Austausch und die Nutzung wissenschaftlicher Erkenntnisse im digitalen Zeitalter zu revolutionieren.DieTechnische Informationsbibliothek (TIB), Programmbereich C, Forschung und Entwicklung sucht für dasLab Linked Scientific Knowledgezum nächstmöglichen Zeitpunkt eine:nProjektkoordinator:in / Assistent:in (m/w/d)Die Stelle ist in Rahmen einer Elternzeitvertretung befristet bis zum 20.06.2027, eine Weiterbeschäftigung wird angestrebt. Die reguläre Wochenarbeitszeit beträgt 39,80 Stunden (Vollzeit). Der Arbeitsplatz ist grundsätzlich teilzeitgeeignet und die Eingruppierung erfolgt in dieEntgeltgruppe 11 TV-L.","Sie verfügen über ein erfolgreich abgeschlossenes Hochschulstudium (Bachelor/FH-Diplom), vorzugsweise in einem naturwissenschaftlichen Studiengang, Wirtschaftswissenschaften oder in einem verwandten FachgebietGute Kenntnisse im Finanz- bzw. Projektmanagement von nationalen oder europäischen DrittelmittelprojektenSie verfügen über eine sorgfältige und strukturierte ArbeitsweiseEigeninitiative, Belastbarkeit und KonfliktlösungskompetenzGute Kommunikations-, Moderations-, Präsentations- und KoordinierungsfähigkeitenGute Englischkenntnisse in Schrift und WortWünschenswerte QualifikationenKenntnisse von Projektmanagementsoftware (Jira, OpenProjekt)"
Cloud Engineer (m/w/d) Microsoft Azure,Reply,"Berlin, München, Düsseldorf",Feste Anstellung,"Homeoffice möglich, Vollzeit","Machine Learning Reply bietet maßgeschneiderte End-to-End-Lösungen im Data-Science-Bereich an, die den gesamten Projektlebenszyklus abdecken – von der initialen Strategieberatung über die Datenarchitektur und Infrastrukturthemen bis hin zur Datenverarbeitung und Qualitätssicherung unter Verwendung von Machine-Learning-Algorithmen. Machine Learning Reply verfügt über umfassende Expertise im Bereich der Datenwissenschaft in allen Schlüsselindustrien der deutschen HDAX-Unternehmen. Machine Learning Reply befähigt seine Kunden, neue datenbasierte Geschäftsmodelle erfolgreich einzuführen sowie bereits bestehende Prozesse und Produkte zu optimieren – mit einem Schwerpunkt auf Open-Source- und Cloud-Technologien. Mit dem Machine Learning Incubator bietet das Unternehmen ein Programm zur Ausbildung der nächsten Generation von Entscheidungsträgern, Data Scientists und Entwicklern an.","Wir freuen uns auf deinenStudienabschluss mit einem quantitativen oder wirtschaftlichen Hintergrund, zum Beispiel in Informatik, Wirtschaftsinformatik, Wirtschaftsmathematik oder BetriebswirtschaftslehreMitMicrosoft Azurehast du bereits praktische Erfahrungen gesammelt oder kennst dich mit einem anderenCloud-AnbieterwieAWS oder Google Cloudgut ausDer Umgang mitLinux, Infrastructure as Code (IaC)-Lösungenwie Terraform oderConfiguration Management Toolswie Ansible ist dir vertrautKenntnisse über Netzwerke, Distributed Computing-Lösungen, Anwendungsskalierung und Datenbanken wären von VorteilMündliche und schriftliche Kommunikationsfähigkeit inDeutschundEnglischund die Bereitschaft national zu reisenFähigkeit, analytische Ergebnisseüberzeugend zu kommunizierenund dem Management zu präsentieren"
Verkäufer (m/w/d) in Teilzeit 21 Std./Woche,meinestadt.de,Immenstadt i. Allgäu,Feste Anstellung,Teilzeit,"Arbeitgeber: NKD Deutschland GmbHEinsatzort:87509 Immenstadt i. AllgäuMit ca. 2.200 Filialen in Deutschland, Österreich, Italien, Slowenien, Tschechien, Kroatien und Polen, einem eigenen Onlineshop sowie über 10.000 Mitarbeiterinnen und Mitarbeitern international zählt die NKD-Firmengruppe zu den größten Unternehmen im Textileinzelhandel. Das Angebot reicht von aktueller Mode für die ganze Familie und funktionaler Sportbekleidung über Heimtextilien und saisonale Dekorationsartikel bis hin zu ausgewählten Markensortimenten. Als zukunftsorientiertes Unternehmen setzt NKD entlang der gesamten Wertschöpfungskette konsequent Data Science ein - wie in der Planung, Warenallokation, bei der Preisgestaltung und dem Abschriften-Management - und optimiert damit kontinuierlich Geschäftsprozesse und Profitabilität.Wir suchen Sie ab sofort alsVerkäufer (m/w/d) in Teilzeit 21 Std./Wochefür unsere Filiale in Immenstadt","Im besten Fall bringen Sie Erfahrung im Verkauf oder eine abgeschlossene Ausbildung im Einzelhandel mit -aber auch als Quereinsteiger sind Sie herzlich willkommen!Sie sind aufgeschlossen und es macht Ihnen Spaß, unsere Kunden mit Ihrem Sinn für Mode zu inspirieren.Ein kunden- und serviceorientiertes Auftreten rundet Ihr Profil ab."
UX Designer (m/f/d),Liebherr-Digital Development Center GmbH,Ulm,Feste Anstellung,"Homeoffice möglich, Vollzeit","Liebherr-Digital Development Center GmbH in Ulm develops digital solutions for the entire Liebherr Group. Our passionate team from the areas of software development, engineering and data science works together on various projects from the whole Liebherr product world. Our mission: creating outstanding digital experiences!UX Designer (m/f/d)Job-ID 74881","Interdisciplinary design knowledge - the ability to draw inspiration from various design disciplines enriches our creative process5+ years of experience in the field of user experience design and experience in user-centered working methodsExperience in creating personas, user flows, sitemaps, wireframes and navigation modelsA confident handling of visual and interface design tools and prototyping toolsExperience with agile project methods and procedures and interest in new technologies, trends and innovationsExcellent communication, moderation and presentation skillsFluent in English and in German (at least B2 preferred, ability to present ideas and moderate workshops is necessary)You like to work in a hybrid model with a minimum of 2 days per week in the office in Ulm (the position is not fully remote)If this job is interesting for you, please send us your portfolio as part of your application."
Werkstudent oder Praktikant (d/m/w) Versicherungsmathematik,Meyerthole Siems Kohlruss Ges. für aktuarielle Beratung mbH,Köln,"Praktikum, Studentenjobs, Werkstudent","Teilzeit, Vollzeit","Meyerthole Siems Kohlruss (MSK) ist eine aktuarielle Beratungsgesellschaft mit Sitz in Köln und seit 1998 im deutschsprachigen Raum für Schaden- und Unfallversicherer tätig. Unsere Schwerpunkte liegen auf abwechslungsreichen Aufgaben aus den Bereichen Data Science, Telematik, Pricing, Naturgefahren, Bilanzbewertung, Rückversicherung und Solvency II. Zu unseren Mandaten zählen mehr als 80 Versicherer und Rückversicherer sowie InsurTechs. Kreativität und Teamarbeit haben einen hohen Stellenwert bei der Entwicklung der maßgeschneiderten Lösungen für unsere Mandanten.Wir suchen motivierte Talente, die ihr Erlerntes im Rahmen eines Praktikums oder als Werkstudent:in in der Berufspraxis testen möchten.","Sie arbeiten von Beginn an im Team mit unseren Berater:innen und sind in die Projektarbeit eingebunden.Wir freuen uns über Eigeninitiative und sind stets offen für neue Ideen. Zugleich garantieren wir Ihnen vielfältige Aufgabenstellungen.Praktikumsbeginn und -dauer können flexibel auf Ihr Studium abgestimmt werden.Ebenso die wöchentliche Arbeitszeit als Werkstudent:in, die bis zu 20 Stunden pro Woche betragen kann."
(Junior) IT Expert (m/w/d),d-fine GmbH,Frankfurt am Main,Feste Anstellung,"Homeoffice möglich, Vollzeit","(Junior) IT Expert (m/w/d)Vertragslaufzeit:unbefristetArbeitszeit:VollzeitEinsatzort:Frankfurt am MainEintrittstermin:zum nächstmöglichen Zeitpunktd-fine ist ein kontinuierlich wachsendes europäisches Beratungsunternehmen mit über 1.500 Expertinnen und Experten. Wir sind mit elf Standorten in sieben Ländern nah bei unseren Kunden. Im Fokus unserer Arbeit liegen quantitative Fragestellungen rund um Data Analytics, Data Science, Modellierung und den Aufbau nachhaltiger technologischer Lösungen. Unser Ansatz basiert auf langjähriger Praxiserfahrung und dynamischen Teams mit klarer analytischer und technologischer Prägung.Für den technischen Support unserer Mitarbeitenden und die Administration der IT-Infrastruktur suchen wir zur Verstärkung unseres Teams für unseren Hauptsitz in Frankfurt am Main oder für unser Büro in Berlin oder Düsseldorf zum nächstmöglichen Zeitpunkt einen(Junior) IT Expert (m/w/d)in Vollzeit.","Abgeschlossene Ausbildung im Bereich IT / InformatikKnow-how in der Administration der gängigen Betriebssysteme und VirtualisierungsumgebungenKenntnisse im Umgang mit einer Microsoft-basierten IT-InfrastrukturErweiterte Kenntnisse in einer der folgenden ApplikationenSharepointMS TeamsMS SQL ServerCloud Computing (AWS, MS Azure, GCP)Solides Know-how im Hardware- und NetzwerkbereichPraktische Erfahrungen in der Anwenderbetreuung sind von VorteilIhre Arbeitsweise ist strukturiert und und lösungsorientiert. Sie haben die Motivation zur Weiterentwicklung der eigenen Kenntnisse und Qualifikationen, sind kommunikativ und verfügen über sehr gute Deutsch- und gute Englischkenntnisse in Wort und Schrift"
Projektleiter Middleware (m/w/d),Lehmann + Pioneers Digital GmbH,Leinfelden-Echterdingen,Feste Anstellung,"Homeoffice möglich, Vollzeit","Lehmann + Pioneers Digital GmbH ist der Beratungspartner für intelligente datengetriebene Lösungen. Wir liefern Projekte und Dienstleistungen über den gesamten Lebenszyklus, um die Organisation und die Geschäfte unsere Kunden auf die nächste Stufe der digitalen Exzellenz zu bringen.Unser internationales, vielseitiges Team bietet Lösungen von der Beratung bis zur Implementierung in den Bereichen Business Intelligence + Analytics, Big Data + Data Science, Strategy + Architecture Advisory und Process Intelligence + Automation.Mit der Gründung der LPDG India im Jahr 2021 haben wir einen weiteren starken Standort geschaffen, der unser internationales Wachstum widerspiegelt.LPDG wurde 2019 gegründet und ist stolz darauf, ein Teil der globalen Minol-ZENNER Gruppe zu sein, die weltweit mehr als 4.200 Mitarbeiter beschäftigt und in mehr als 100 Ländern vertreten ist.Zum weiteren Ausbau unseres Teams suchen wir Dich ab sofort!",Du verfügst über ein erfolgreich abgeschlossenes Studium der Informatik oder eine vergleichbare Qualifikation.Du bringst bereits umfangreiche Berufserfahrung sowie (fachliche) Führungserfahrung mit.Du besitzt sehr gute Kenntnisse in MuleSoft Anypoint.Du hast sehr gute Kenntnisse im Bereich API Entwicklung und in der Software Architektur.Idealerweise hast du bereits im SAP PI Bereich Erfahrungen.Sehr gute Deutsch- sowie gute Englischkenntnisse runden dein Profil ab.
Seminarkoordinator/in (m/w/d) Continuing Education,Die TUM Campus Heilbronn gGmbH,Heilbronn,Befristeter Vertrag,"Homeoffice möglich, Teilzeit, Vollzeit","Auf Initiative der Dieter Schwarz Stiftung betreibt die Technische Universität München einen eigenen Lehr- und Forschungsstandort am Bildungscampus Heilbronn. Der Campus steht unter dem Leitgedanken „for The Digital Age“ und fokussiert sich auf dieChancen und Herausforderungen desdigitalen Zeitalters,u.a. in den Bereichen Künstliche Intelligenz, Data Science und Informatik. Die Besonderheit des Campus liegt vor allem in der Verzahnung von Management und digitalen Technologien und beschäftigt sich mit Zukunftsthemen rund um Mittelstand und Familienunternehmen.Unsere interdisziplinären Bachelor- und Masterstudiengänge konzentrieren sich auf die Vermittlung der neuesten technologischen und für das Management relevanten Kompetenzen und werden in Englisch gelehrt. Der Campus bietet den überwiegend internationalen Studierenden nicht nur exzellente Lehre, sondern auch ein inspirierendes Studentenleben in einer der innovativsten High-Tech-Regionen Europas in unmittelbarer Nähe von Weltmarktführern und Hidden Champions.","Du hast erste Berufserfahrung in der Seminarbetreuung, Hotellerie oder im Veranstaltungsmanagement gesammeltDu arbeitest verantwortungsbewusst, engagiert und mit OrganisationstalentAuch bei vielen Terminen, Aufgaben und Ansprechpartnern behältst Du den ÜberblickDu erledigst Deine Aufgaben selbstständig und zuverlässigServiceorientierung ist für Dich selbstverständlichDu beherrschst die gängigen MS-Office-Produkte sehr gut und hast Erfahrungen mit CRM-Systemen oder die Motivation Dir diese Kenntnisse anzueignenDu trittst offen und freundlich auf und die Kommunikation mit Kunden, Dozierenden, Kolleg:innen und Dienstleistern fällt Dir leichtDu sprichst verhandlungssicheres Deutsch und gutes EnglischTeamfähigkeit, interkulturelle Kompetenz und Flexibilität zeichnen Dich aus"
